#File for Gnuplot.
#Pocet bunek v siti: 7500
#Variables: x y rho u v e p Ma
2.94	0.02	1.11244	0.595915	-0.000434598	2.04188	0.737742	0.618452
2.98	0.02	1.11208	0.59626	-0.000423885	2.04178	0.737637	0.618755
2.98	0.02	1.11195	0.597121	-0.000402604	2.0435	0.738108	0.619415
0	0.04	1.1624	0.598699	4.33639e-05	2.13523	0.770762	0.621388
0.04	0.04	1.16239	0.598691	6.80288e-05	2.13519	0.770748	0.621381
0.04	0.04	1.16237	0.598679	9.32947e-05	2.13514	0.770733	0.62137
0.08	0.04	1.16236	0.598658	0.000119197	2.13509	0.770721	0.62135
0.08	0.04	1.16235	0.598625	0.00014585	2.13505	0.770714	0.621317
0.12	0.04	1.16235	0.598579	0.000173418	2.13502	0.770716	0.621268
0.12	0.04	1.16237	0.598517	0.000202097	2.13501	0.770728	0.621203
0.16	0.04	1.16239	0.598438	0.000232104	2.13502	0.77075	0.621119
0.16	0.04	1.16243	0.598341	0.000263674	2.13504	0.770784	0.621014
0.2	0.04	1.16248	0.598226	0.000297061	2.13509	0.77083	0.620889
0.2	0.04	1.16254	0.598089	0.000332534	2.13515	0.77089	0.62074
0.24	0.04	1.16262	0.597931	0.000370387	2.13524	0.770964	0.620568
0.24	0.04	1.16272	0.59775	0.000410936	2.13535	0.771053	0.62037
0.28	0.04	1.16283	0.597544	0.000454529	2.1355	0.771158	0.620143
0.28	0.04	1.16296	0.597311	0.000501549	2.13566	0.771281	0.619888
0.32	0.04	1.16312	0.597049	0.000552419	2.13586	0.771423	0.619599
0.32	0.04	1.16329	0.596756	0.000607607	2.1361	0.771585	0.619277
0.36	0.04	1.16349	0.596429	0.000667641	2.13637	0.77177	0.618916
0.36	0.04	1.16371	0.596065	0.000733109	2.13667	0.771977	0.618515
0.4	0.04	1.16396	0.595662	0.000804679	2.13702	0.772211	0.61807
0.4	0.04	1.16424	0.595214	0.000883106	2.13742	0.772473	0.617576
0.44	0.04	1.16456	0.594719	0.00096925	2.13786	0.772766	0.617029
0.44	0.04	1.16491	0.594172	0.00106409	2.13836	0.773093	0.616424
0.48	0.04	1.1653	0.593567	0.00116877	2.13892	0.773456	0.615755
0.48	0.04	1.16573	0.592899	0.00128459	2.13955	0.77386	0.615016
0.52	0.04	1.16622	0.592161	0.00141307	2.14024	0.774308	0.6142
0.52	0.04	1.16675	0.591346	0.00155599	2.14102	0.774806	0.613298
0.56	0.04	1.16734	0.590445	0.00171543	2.14188	0.775358	0.612302
0.56	0.04	1.168	0.589449	0.00189385	2.14284	0.77597	0.6112
0.6	0.04	1.16873	0.588348	0.00209419	2.14391	0.776649	0.609982
0.6	0.04	1.16954	0.587128	0.00231996	2.14509	0.777403	0.608633
0.64	0.04	1.17043	0.585775	0.0025754	2.14641	0.778239	0.607138
0.64	0.04	1.17143	0.584273	0.00286567	2.14788	0.779169	0.605479
0.68	0.04	1.17253	0.582603	0.00319711	2.14951	0.780203	0.603634
0.68	0.04	1.17376	0.580742	0.00357756	2.15132	0.781354	0.60158
0.72	0.04	1.17513	0.578663	0.00401688	2.15335	0.782639	0.599287
0.72	0.04	1.17666	0.576335	0.00452754	2.15562	0.784074	0.596722
0.76	0.04	1.17838	0.573721	0.00512562	2.15816	0.785683	0.593844
0.76	0.04	1.1803	0.570776	0.00583213	2.161	0.787489	0.590605
0.8	0.04	1.18245	0.567443	0.00667514	2.16421	0.789524	0.586945
0.8	0.04	1.18489	0.563656	0.00769312	2.16782	0.791825	0.582793
0.84	0.04	1.18764	0.559329	0.00894056	2.17192	0.794438	0.578057
0.84	0.04	1.19076	0.554354	0.0104979	2.17658	0.79742	0.572626
0.88	0.04	1.19433	0.548597	0.01249	2.18192	0.800842	0.566357
0.88	0.04	1.19841	0.541882	0.0151197	2.18808	0.804798	0.559075
0.92	0.04	1.20311	0.534003	0.0187316	2.19526	0.809404	0.550575
0.92	0.04	1.20851	0.524742	0.0239224	2.20372	0.814796	0.540671
0.96	0.04	1.21469	0.513977	0.0317119	2.2138	0.8211	0.529346
0.96	0.04	1.22156	0.502002	0.0437322	2.22585	0.828305	0.517185
1	0.04	1.22857	0.490271	0.0621951	2.23977	0.835896	0.506364
1	0.04	1.23848	0.486563	0.0887434	2.26729	0.846324	0.505658
1.04	0.0552589	1.2343	0.497657	0.112291	2.2686	0.843188	0.521673
